[literature] bookID;title;authors;average_rating;language_code;  num_pages;ratings_count;publication_date;publisher  # header
[literature] 3849;Kentucky Heat;Fern Michaels;4.19;eng;383;1869;9/1/2002;Zebra
[literature] 3851;Texas Heat (Texas  #2);Fern Michaels;4.18;eng;496;2025;11/27/2001;Ballantine Books
[literature] 3869;A Brief History of Time;Stephen Hawking;4.17;eng;212;239652;9/1/1998;Bantam Books
[literature] 3886;The Bon Appetit Cookbook;Barbara Fairchild;4.07;eng;816;1816;8/15/2006;Houghton Mifflin Harcourt
[literature] 3895;The Barefoot Contessa Cookbook;Ina Garten/Melanie Acevedo;4.15;eng;256;28789;4/6/1999;Clarkson Potter
[literature] 3974;The Terror;Dan Simmons;4.07;eng;769;31711;1/8/2007;Little  Brown and Company
[literature] 3977;Endymion (Hyperion Cantos  #3);Dan Simmons;4.17;eng;563;38357;12/1/1996;Bantam Spectra
[literature] 3985;The Amazing Adventures of Kavalier & Clay;Michael Chabon;4.18;eng;639;165862;8/25/2001;Picador USA
[literature] 3997;The Great House of God;Max Lucado;4.25;eng;240;1101;10/31/2001;Thomas Nelson
[literature] 4009;Nine Stories;J.D. Salinger;4.19;eng;198;112779;1/30/2001;Little  Brown and Company
[literature] 4035;The Burden of Proof (Kindle County Legal Thriller #2);Scott Turow;4.06;eng;608;32337;12/1/2000;Grand Central Publishing
[literature] 4069;Man's Search for Meaning;Viktor E. Frankl/Harold S. Kushner/William J. Winslade/Isle Lasch;4.36;eng;165;282127;6/1/2006;Beacon Press
[literature] 4075;In Search of Memory: The Emergence of a New Science of Mind;Eric R. Kandel;4.10;eng;430;3958;2/1/2006;W. W. Norton & Company
[literature] 4099;The Pragmatic Programmer: From Journeyman to Master;Andy Hunt/Dave Thomas;4.31;eng;321;12563;10/30/1999;Addison-Wesley Professional
[literature] 4256;Harry Potter and the Prisoner of Azkaban (Harry Potter  #3);J.K. Rowling;4.56;eng;480;3141;7/1/2008;Bloomsbury UK
[literature] 4339;Dispatches;Michael Herr;4.23;eng;260;13108;8/6/1991;Vintage
[literature] 4346;Dispatches from the Tenth Circle: The Best of the Onion;Robert D. Siegel/Todd Hanson/Carol Kolb/The Onion;4.21;eng;174;3472;9/4/2001;Three Rivers Press
[literature] 4360;My War Gone By  I Miss It So;Anthony Loyd;4.29;eng;336;1505;2/1/2001;Penguin Books (NY)
[literature] 4372;When Broken Glass Floats: Growing Up Under the Khmer Rouge;Chanrithy Him;4.14;eng;336;3534;4/17/2001;W. W. Norton  Company
[literature] 4373;First They Killed My Father: A Daughter of Cambodia Remembers;Loung Ung;4.35;eng;238;26524;4/4/2006;Harper Perennial
[literature] 4404;American Gods;Neil Gaiman;4.11;eng;635;1211;6/1/2001;PerfectBound (HarperCollins)
[literature] 4407;American Gods (American Gods  #1);Neil Gaiman;4.11;eng;635;383045;3/4/2005;Headline Review
[literature] 4408;East of Eden;John Steinbeck;4.37;eng;601;3942;6/18/2002;Penguin Books
[literature] 4424;An Unfinished Life: John F. Kennedy  1917-1963;Robert Dallek;4.07;en-US;849;7981;5/4/2004;Back Bay Books
[literature] 4454;The Road Less Traveled: A New Psychology of Love  Traditional Values  and Spiritual Growth;M. Scott Peck;4.05;en-US;318;1314;2/4/2003;Touchstone
[literature] 4465;The Adventures of Sherlock Holmes;Arthur Conan Doyle;4.36;eng;189;5906;1/1/2004;Geddes & Grosset
[literature] 4472;A Prayer for Owen Meany;John Irving;4.23;eng;641;1073;6/4/2002;Modern Library
[literature] 4477;Complications: A Surgeon's Notes on an Imperfect Science;Atul Gawande/Susanne Kuhlmann-Krieg;4.26;eng;270;33828;4/1/2003;Picador USA
[literature] 4524;The Shadow of the Wind;Carlos Ruiz Zafón/Lucia Graves;4.26;eng;403;1278;10/28/2004;Phoenix
[literature] 4599;Carter Beats the Devil;Glen David Gold;4.09;eng;483;11095;9/18/2002;Hyperion
[literature] 4600;Moo  Baa  La La La!;Sandra Boynton;4.20;eng;14;28925;9/6/2004;Simon & Schuster Childrens Books
[literature] 4602;Dooby Dooby Moo;Doreen Cronin/Betsy Lewin;4.10;eng;40;7823;8/8/2006;Atheneum Books for Young Readers
[literature] 4625;The Complete Short Stories of Ernest Hemingway;Ernest Hemingway/John Hemingway/Patrick Hemingway/Gregory H. Hemingway/Charles Scribner Jr.;4.29;eng;650;30081;8/3/1998;Scribner
[literature] 4662;The Short Stories;F. Scott Fitzgerald/Matthew J. Bruccoli;4.23;eng;800;12039;4/15/1998;Scribner
[literature] 4692;The Physician (Cole Family Trilogy  #1);Noah Gordon;4.37;eng;720;23114;7/1/2001;Little  Brown Book Group
[literature] 4696;The Last Jew;Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić;4.10;eng;352;4360;8/15/2000;St. Martin's Griffin
[literature] 4845;Code Complete;Steve McConnell;4.29;en-US;914;7059;6/19/2004;Microsoft Press
[literature] 4866;How to Stop Worrying and Start Living;Dale Carnegie;4.12;eng;358;61639;10/5/2004;Gallery Books
[literature] 4873;The Leader In You: How to Win Friends  Influence People and Succeed in a Changing World;Dale Carnegie/Stuart R. Levine/Michael A. Crom;4.08;eng;256;3713;5/1/1995;Pocket Books
[literature] 4887;The Drama of the Gifted Child: The Search for the True Self;Alice   Miller/Ruth Ward;4.09;eng;144;12436;7/22/2008;Basic Books
[literature] 4926;Three Men in a Boat and Three Men on the Bummel;Jerome K. Jerome/Jeremy Lewis;4.08;en-US;400;2318;11/25/1999;Penguin Classics
[literature] 4929;Kafka on the Shore;Haruki Murakami/Philip Gabriel;4.14;eng;467;225397;1/3/2006;Vintage International
[literature] 4934;The Brothers Karamazov;Fyodor Dostoyevsky/Fyodor Dostoevsky/Richard Pevear/Larissa Volokhonsky;4.32;eng;796;191531;6/14/2002;Farrar  Straus and Giroux
[literature] 4935;The Brothers Karamazov;Fyodor Dostoyevsky/David McDuff;4.32;eng;1013;1673;2/27/2003;Penguin Books Ltd
[literature] 4940;The Brothers Karamazov;Fyodor Dostoyevsky/Constance Garnett/Maire Jaanus;4.32;eng;720;1089;7/25/2004;Barnes  Noble Classics
[literature] 4943;Hungry Planet;Peter Menzel/Faith D'Aluisio;4.44;eng;288;1455;10/1/2005;Material World
[literature] 4944;The Very Hungry Caterpillar;Eric Carle;4.29;eng;13;3945;3/23/1994;Philomel Books
[literature] 4947;One Hundred Hungry Ants;Elinor J. Pinczes/Bonnie Mackain;4.05;en-US;32;2114;9/27/1999;HMH Books for Young Readers
[literature] 4952;What Is the What;Dave Eggers;4.16;eng;475;65767;10/18/2006;McSweeney's
[literature] 4978;Wolves of the Calla (The Dark Tower  #5);Stephen King/Bernie Wrightson;4.18;eng;931;127168;2/1/2006;Pocket Books
[literature] 4979;A Man Without a Country;Kurt Vonnegut Jr./Daniel Simon;4.07;eng;160;34339;1/16/2007;Random House Trade Paperbacks
[literature] 4981;Slaughterhouse-Five;Kurt Vonnegut Jr.;4.07;eng;275;1001671;1/12/1999;Dial Press
[literature] 4983;Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations);Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris;4.35;eng;258;28254;12/19/2002;Chelsea House Publications
[literature] 4989;The Red Tent;Anita Diamant;4.17;eng;336;470858;11/1/2005;St. Martin's Press
[literature] 4999;Iron Kingdom: The Rise and Downfall of Prussia  1600–1947;Christopher   Clark;4.14;eng;776;2583;9/29/2006;Belknap Press of Harvard University Press
[literature] 5084;My Life in France;Julia Child/Alex Prud'Homme;4.17;eng;336;69153;4/4/2006;Knopf Publishing Group
[literature] 5094;The Drawing of the Three (The Dark Tower  #2);Stephen King;4.23;eng;463;173022;8/5/2003;Signet
[literature] 5102;The Handmaid's Tale;Margaret Atwood/Valerie Martin;4.11;eng;350;2102;10/17/2006;Everyman's Library
[literature] 5114;Raise High the Roof Beam  Carpenters & Seymour: An Introduction;J.D. Salinger;4.11;eng;256;40629;1/30/2001;Back Bay Books
[literature] 5131;The Perennial Philosophy;Aldous Huxley;4.19;eng;336;3266;4/13/2004;Harper Perennial Modern Classics
[literature] 5137;The Flame Trees of Thika: Memories of an African Childhood;Elspeth Huxley;4.12;en-GB;281;4773;2/1/2000;Penguin Classics
[literature] 5160;The Heart of a Woman;Maya Angelou;4.20;eng;288;17966;5/17/1997;Random House
[literature] 5167;Cane River;Lalita Tademy;4.06;eng;522;42695;4/1/2002;Grand Central Publishing
[literature] 5211;A Fine Balance;Rohinton Mistry;4.36;eng;603;112196;11/30/2001;Vintage
[literature] 5215;One Hundred Years of Solitude;Gabriel García Márquez/Gregory Rabassa;4.07;eng;458;3437;1/20/2004;Harper Perennial
[literature] 5216;Song of Solomon;Toni Morrison;4.06;en-US;337;1730;9/1/1987;Plume
[literature] 5220;The Poisonwood Bible;Barbara Kingsolver;4.06;eng;546;5773;10/1/1999;Harper Perennial
[literature] 5240;Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader;Dinesh D'Souza;4.13;eng;304;1059;2/23/1999;Free Press
[literature] 5289;Complete Works of Oscar Wilde;Oscar Wilde/Merlin Holland;4.45;eng;1270;11903;8/4/2003;HarperCollins Publishers
[literature] 5294;Oscar Wilde;Richard Ellmann;4.24;eng;736;2695;11/5/1988;Vintage
[literature] 5297;The Picture of Dorian Gray;Oscar Wilde/Jeffrey Eugenides;4.08;eng;272;760717;6/1/2004;Random House: Modern Library
[literature] 5304;De Profundis and Other Writings;Oscar Wilde/Hesketh Pearson;4.21;eng;252;2298;8/26/1976;Penguin Books
[literature] 5306;Travels with Charley: In Search of America;John Steinbeck;4.08;eng;214;56349;2/5/2002;Penguin
[literature] 5309;The Life and Times of Scrooge McDuck;Don Rosa;4.67;eng;266;2467;6/1/2005;Gemstone Publishing
[literature] 5319;A Christmas Story;Jean Shepherd;4.08;eng;144;3187;10/28/2003;Broadway Books
[literature] 5322;The Christmas Story;Jane Werner Watson/Eloise Wilkin;4.43;en-US;24;1304;8/1/2000;Golden Books
[literature] 5327;A Christmas Carol;Charles Dickens/P.J. Lynch;4.05;en-CA;160;4359;9/12/2006;Candlewick Press
[literature] 5328;A Christmas Carol;Charles Dickens;4.05;eng;112;6671;1/1/2012;Penguin Books
[literature] 5338;A Christmas Carol and Other Christmas Writings;Charles Dickens/Michael Slater;4.14;eng;288;30393;10/30/2003;Penguin Classics
[literature] 5364;Dragonfly in Amber (Outlander  #2);Diana Gabaldon;4.32;eng;743;222140;8/7/2001;Bantam
[literature] 5402;"Stand Back  Said the Elephant  ""I'm Going to Sneeze!""";Patricia Thomas/Wallace Tripp;4.39;eng;32;1004;4/23/1990;William Morrow & Company  Inc.
[literature] 5404;Here I Stand: A Life of Martin Luther;Roland H. Bainton;4.08;eng;336;2841;4/1/1995;Plume Books
[literature] 5413;'Salem's Lot;Stephen King/Jerry N. Uelsmann;4.25;eng;594;84123;11/1/2005;Doubleday
[literature] 5417;Carrie / 'Salem's Lot / The Shining;Stephen King;4.54;eng;1096;13137;7/2/2002;Wings
[literature] 5439;Interpreter of Maladies;Jhumpa Lahiri;4.15;eng;198;131876;5/22/2000;Houghton Mifflin Harcourt
[literature] 5471;Nineteen Eighty-Four;George Orwell/Thomas Pynchon;4.18;eng;339;9910;5/6/2003;Plume
[literature] 5472;Animal Farm / 1984;George Orwell/Christopher Hitchens;4.28;eng;400;146659;6/1/2003;Houghton Mifflin Harcourt
[literature] 5477;1984;George Orwell/Erich Fromm;4.18;eng;268;1322;7/1/1981;Signet Classics
[literature] 5479;Brave New World / Brave New World Revisited;Aldous Huxley/Christopher Hitchens;4.16;eng;340;129179;7/5/2005;Harper Perennial Modern Classics
[literature] 5488;The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3);Naguib Mahfouz;4.46;eng;1313;3347;10/16/2001;Everyman's Library
[literature] 5490;Children of the Alley;Naguib Mahfouz/Peter Theroux;4.10;eng;464;1192;10/18/1996;Anchor
[literature] 5508;Anne Frank Beyond the Diary: A Photographic Remembrance;Ruud van der Rol/Rian Verhoeven/Anna Quindlen/Anne Frank/Tony   Langham/Plym Peters;4.27;eng;113;24181;5/1/1995;Puffin Books
[literature] 5509;Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family;Miep Gies/Alison Leslie Gold;4.29;eng;252;55487;4/15/1988;Touchstone Books
[literature] 5513;The Diary of Anne Frank;Frances Goodrich/Albert Hackett/Wendy Kesselman;4.06;eng;70;1320;10/1/1998;Dramatists Play Service
[literature] 5527;All the King's Men;Robert Penn Warren;4.09;eng;439;47324;9/1/1996;Harcourt Brace
[literature] 5544;Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character;Richard P. Feynman;4.28;eng;391;106526;4/12/1997;W. W. Norton & Company
[literature] 5548;What Do You Care What Other People Think?;Richard P. Feynman;4.27;eng;256;15700;1/11/2001;W.W. Norton & Company
[literature] 5550;Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman;Richard P. Feynman/Michelle Feynman;4.25;en-US;512;1874;4/5/2005;Basic Books
[literature] 5552;QED: The Strange Theory of Light and Matter;Richard P. Feynman;4.24;eng;158;13463;10/21/1988;Princeton University Press
[literature] 5571;Cradle to Cradle: Remaking the Way We Make Things;William McDonough/Michael Braungart;4.11;eng;193;9017;4/22/2002;North Point Press
[literature] 5585;The Creation of the American Republic  1776-1787;Gordon S. Wood;4.12;eng;675;1792;4/6/1998;Omohundro Institute and University of North Carolina Press
[literature] 5685;Anna Karenina;Leo Tolstoy/Richard Pevear/Larissa Volokhonsky;4.05;en-US;838;2415;12/1/2001;Penguin Books
[literature] 5693;Selected Stories of Anton Chekhov;Anton Chekhov/Richard Pevear/Larissa Volokhonsky;4.35;eng;467;27027;10/31/2000;Modern Library
[literature] 5697;The Complete Short Novels;Anton Chekhov/Richard Pevear/Larissa Volokhonsky;4.47;eng;548;10580;8/18/2005;Vintage Classics
[literature] 5698;The Double and The Gambler;Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky;4.16;eng;344;2486;1/16/2007;Vintage Classics
[literature] 5729;When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace;Le Ly Hayslip/Jay Wurts;4.12;eng;400;2593;11/1/1993;Plume
[literature] 5736;Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South;Anne Moody;4.13;eng;424;7072;2/3/2004;Delta
[literature] 5752;The Blank Slate: The Modern Denial of Human Nature;Steven Pinker;4.08;eng;528;18793;8/26/2003;Penguin Books
[literature] 5759;Fight Club;Chuck Palahniuk;4.19;eng;218;388782;10/17/2005;W.W. Norton & Company (NYC)
[literature] 5787;The Aleph and Other Stories;Jorge Luis Borges/Andrew Hurley;4.38;eng;210;20259;7/27/2004;Penguin Classics
[literature] 5805;V for Vendetta;Alan Moore/David   Lloyd;4.25;eng;296;234954;11/1/2005;Vertigo
[literature] 5812;V for Vendetta;Steve Moore/Lilly Wachowski/Lana Wachowski/Alan Moore;4.15;eng;358;2980;3/1/2006;Pocket Star Books
[literature] 5877;The Regeneration Trilogy (Regeneration  #1-3);Pat Barker;4.38;eng;592;1588;1/1/1996;Viking Books
[literature] 5907;The Hobbit  or There and Back Again;J.R.R. Tolkien;4.27;eng;366;2530894;8/15/2002;Houghton Mifflin
[literature] 5915;The Hobbit;J.R.R. Tolkien;4.27;eng;277;3213;9/17/2007;HarperCollins
[literature] 5931;The Essential Neruda: Selected Poems;Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner;4.46;eng;200;5149;4/1/2004;City Lights Publishers
[literature] 5932;Twenty Love Poems and a Song of Despair;Pablo Neruda/W.S. Merwin/Cristina García;4.30;eng;70;37942;12/26/2006;Penguin Classics
[literature] 5937;Love;Pablo Neruda;4.46;eng;43;1333;6/16/1995;Miramax Books
[literature] 5969;A Sparrow Falls (Courtney #3);Wilbur Smith;4.19;eng;640;5019;1/2/2007;St. Martin's Paperbacks
[literature] 6058;The Road Back;Erich Maria Remarque;4.32;eng;352;3146;12/1/2001;Simon Publications
[literature] 6069;Achilles in Vietnam: Combat Trauma and the Undoing of Character;Jonathan Shay;4.25;en-US;272;1130;10/1/1995;Scribner
[literature] 6106;A Short History of Byzantium;John Julius Norwich;4.09;eng;496;1772;12/29/1998;Vintage
[literature] 6109;A History of Venice;John Julius Norwich;4.20;eng;673;1422;6/18/1989;Vintage
[literature] 6151;Life of the Beloved: Spiritual Living in a Secular World;Henri J.M. Nouwen;4.28;eng;160;7551;10/1/2002;Crossroad
[literature] 6163;The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain;Cormac McCarthy;4.44;eng;1040;4589;9/28/1999;Everyman's Library
[literature] 6174;Survival in Auschwitz;Primo Levi/Stuart J. Woolf/Philip Roth;4.32;eng;187;29099;9/1/1995;Simon  Schuster
[literature] 6175;The Reawakening;Primo Levi/Stuart J. Woolf;4.29;eng;230;1269;12/1/1995;Touchstone
[literature] 6176;The Drowned and the Saved;Primo Levi;4.40;eng;170;3542;2/1/1989;Abacus
[literature] 6216;The Wife (Kristin Lavransdatter  #2);Sigrid Undset/Tiina Nunnally/Sherrill Harbison;4.15;eng;402;2116;11/1/1999;Penguin Classics
[literature] 6217;Kristin Lavransdatter (Kristin Lavransdatter  #1-3);Sigrid Undset/Tiina Nunnally/Brad Leithauser;4.28;eng;1144;7210;9/27/2005;Penguin Books
[literature] 6219;The Cross (Kristin Lavransdatter  #3);Sigrid Undset/Tiina Nunnally/Sherrill Harbison;4.29;eng;366;1803;4/1/2000;Penguin Classics
[literature] 6259;Birdsong;Sebastian Faulks;4.09;eng;483;57513;6/2/1997;Vintage International
[literature] 6273;The Collected Poems of Wilfred Owen;Wilfred Owen/Cecil Day-Lewis;4.34;eng;192;3151;1/17/1965;New Directions
[literature] 6291;Road of the Patriarch (Forgotten Realms: The Sellswords  #3);R.A. Salvatore;4.19;eng;346;6274;12/20/2006;Wizards of the Coast
[literature] 6294;Howl's Moving Castle (Howl's Moving Castle  #1);Diana Wynne Jones;4.29;eng;329;161582;8/1/2001;Harper Trophy
[literature] 6295;Howl and Other Poems;Allen Ginsberg/William Carlos Williams;4.13;eng;56;85143;1/1/2001;City Lights
[literature] 6297;The Art of Howl's Moving Castle;Hayao Miyazaki/Yuji Oniki/Joe Hisaishi;4.51;eng;256;2874;7/1/2005;VIZ Media LLC
[literature] 6310;Charlie and the Chocolate Factory (Charlie Bucket  #1);Roald Dahl/Quentin Blake;4.13;eng;176;558799;6/2/2005;Puffin Books
[literature] 6311;Charlie and the Chocolate Factory: A Play;Richard R. George/Roald Dahl;4.33;eng;89;2760;9/27/1979;Puffin Books
[literature] 6329;Roald Dahl Treasury;Roald Dahl;4.43;eng;448;2143;9/15/2003;Viking Juvenile
[literature] 6422;Four to Score (Stephanie Plum  #4);Janet Evanovich;4.17;eng;313;117541;6/15/1999;St. Martin's Press
[literature] 6424;Seven Up (Stephanie Plum  #7);Janet Evanovich;4.16;en-US;337;103618;6/17/2002;St. Martin's Press
[literature] 6425;Hard Eight (Stephanie Plum  #8);Janet Evanovich/Lorelei King;4.17;eng;326;101730;6/16/2003;St. Martin's Press
[literature] 6539;The Body Farm (Kay Scarpetta  #5);Patricia Cornwell;4.05;eng;351;57415;12/28/2004;Berkley
[literature] 6549;  said the shotgun to the head.;Saul Williams;4.22;en-US;192;2762;9/1/2003;MTV Books
[literature] 6618;The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method;Allen Carr;4.30;eng;224;3510;9/23/2004;Sterling
[literature] 6619;Teach Your Child to Read in 100 Easy Lessons;Siegfried Engelmann/Phyllis Haddox/Elaine Bruner;4.17;en-US;395;2207;6/15/1986;Touchstone
[literature] 6624;It's Not Easy Being Green: And Other Things to Consider;Jim Henson/Cheryl Henson;4.20;eng;197;1409;9/14/2005;Hyperion
[literature] 6655;The Divine Comedy;Dante Alighieri/John Ciardi;4.07;eng;895;3127;5/27/2003;NAL
